id,name,brand,size_gb,price
altosight_250,"karta pami?ci sandisk microsdhc 128 gb ultra 100mb/s c10, a1 + adapter sd + aplikacja memory zone android",sandisk,128.0,239.0
altosight_252,karta pami?ci sandisk microsdhc 16 gb ultra 80mb/s c10 uhs-i + adapter sd + memory zone android,sandisk,16.0,39.0
altosight_253,karta pami?ci sandisk microsdhc 16 gb ultra 80mb/s c10 uhs-i + adapter sd,sandisk,16.0,39.0
altosight_254,"karta pami?ci sandisk microsdhc 200 gb ultra 100mb/s c10, a1 + adapter sd + aplikacja memory zone android",sandisk,200.0,469.0
altosight_255,karta pami?ci sandisk microsdhc 32 gb  extreme 100mb/s a1 c10 v30 uhs-i u3 + sd adapter do gopro,sandisk,32.0,119.0
altosight_256,karta pami?ci sandisk microsdhc 32 gb extreme 100mb/s a1 c10 v30 uhs-i u3 + sd adapter + rescue pro deluxe ,sandisk,32.0,119.0
altosight_257,karta pami?ci sandisk microsdhc 32 gb extreme pro 100mb/s a1 c10 v30 uhs-i u3 + sd adapter + rescue pro deluxe ,sandisk,32.0,139.0
altosight_259,karta pami?ci sandisk microsdhc 32 gb ultra 80mb/s c10 uhs-i + adapter sd + memory zone android,sandisk,32.0,69.0
altosight_260,karta pami?ci sandisk microsdhc 32 gb ultra 80mb/s c10 uhs-i + adapter sd,sandisk,32.0,69.0
altosight_261,karta pami?ci sandisk microsdxc 128 gb extreme 100mb/s a1 c10 v30 uhs-i u3 + sd adapter do gopro,sandisk,128.0,349.0
altosight_262,karta pami?ci sandisk microsdxc 128 gb extreme 100mb/s a1 c10 v30 uhs-i u3 + sd adapter + rescue pro deluxe ,sandisk,128.0,349.0
altosight_263,karta pami?ci sandisk microsdxc 128 gb extreme pro 100mb/s a1 c10 v30 uhs-i u3 + sd adapter + rescue pro deluxe ,sandisk,128.0,399.0
altosight_264,karta pami?ci sandisk microsdxc 128gb extreme 90mb/s v30 uhs-i + sd adapter do kamer sportowych,sandisk,128.0,349.0
altosight_265,karta pami?ci sandisk microsdxc 128gb extreme  90mb/s v30 uhs-i + sd adapter + rescue pro deluxe,sandisk,128.0,369.0
altosight_266,"karta stworzona z my?l? o wspó?pracy z urz?dzeniami mobilnymi, w szczególno?ci do instalowania ró?norodnych aplikacji. pr?dko?? odczytu do 100 mb/s umo?liwia szybsze przenoszenie, archiwizowanie i edytowanie plików. do??czony adapter sd umo?liwia swobodn? wspó?prac? z ró?nymi typami urz?dze? i czytników kart. za??czone oprogramowanie sandisk®  memory zone, dost?pne poprzez google play, umo?liwia zarz?dzanie, organizowanie i tworzenie kopii zapasowych plików.",sandisk,256.0,569.0
altosight_267,karta pami?ci sandisk microsdxc 64 gb extreme 100mb/s a1 c10 v30 uhs-i u3 + sd adapter do gopro,sandisk,64.0,189.0
altosight_268,karta pami?ci sandisk microsdxc 64 gb extreme 100mb/s a1 c10 v30 uhs-i u3 + sd adapter + rescue pro deluxe ,sandisk,64.0,189.0
altosight_269,karta pami?ci sandisk microsdxc 64 gb extreme pro 100mb/s a1 c10 v30 uhs-i u3 + sd adapter + rescue pro deluxe ,sandisk,64.0,209.0
altosight_270,karta pami?ci sandisk microsdxc 64 gb ultra 80mb/s c10 uhs-i + adapter sd + memory zone android,sandisk,64.0,125.0
altosight_271,karta pami?ci sandisk microsdxc 64 gb ultra 80mb/s c10 uhs-i + adapter sd,sandisk,64.0,125.0
altosight_272,karta pami?ci sandisk sdxc 128gb extreme 90mb/s video speed class v30 u3 uhs-i,sandisk,128.0,309.0
altosight_273,"karta ultra sdhc oferuje wydajno?? niezb?dn? do rejestrowania obrazów w rozdzielczo?ci full hd oraz korzystania z pe?ni mo?liwo?ci aparatów cyfrowych. pr?dko?? zapisu i odczytu pozwala na swobodn? i p?ynn? prac? z najnowszymi aparatami cyfrowymi i kamerami. pr?dko?? odczytu do 80 mb/s umo?liwia szybsze przenoszenie i edytowanie plików w procesie post produkcji, a pr?dko?? zapisu klasy 10 pozwala na rejestrowanie obrazów full hd bez ?adnych zak?óce?. pojemno?? 16 gb daje du?o przestrzeni na nagrania w wysokiej jako?ci oraz pliki raw.\nkarta w opakowaniu zast?pczym. pochodzi ze zwrotu, nie nosi ?ladów u?ytkowania",sandisk,16.0,33.0
altosight_274,karta pami?ci sandisk sdhc 32 gb extreme pro 95mb/s u3 v30,sandisk,32.0,125.0
altosight_275,karta pami?ci sandisk sdhc 32gb extreme 90mb/s video speed class v30 u3 uhs-i,sandisk,32.0,95.0
altosight_276,karta pami?ci sandisk sdxc 64gb extreme 90mb/s video speed class v30 u3 uhs-i,sandisk,64.0,159.0
altosight_277,karta pami?ci sandisk sdhc extreme pro 32 gb 300mb/s c10 uhs-ii,sandisk,32.0,309.0
altosight_278,karta pami?ci sandisk sdxc 128 gb extreme pro 95mb/s v30 c10 uhs-i u3,sandisk,128.0,369.0
altosight_279,karta pami?ci sandisk sdxc 256 gb extreme 90mb/s v30 c10 uhs-i u3,sandisk,256.0,639.0
altosight_280,karta pami?ci sandisk sdxc 256 gb extreme pro 95mb/s v30 c10 uhs-i u3,sandisk,256.0,699.0
altosight_281,karta pami?ci sandisk sdxc extreme pro 128 gb 300 mb/s c10 uhs-ii,sandisk,128.0,1299.0
altosight_282,karta pami?ci sandisk sdxc extreme pro 64 gb 300mb/s c10 uhs-ii,sandisk,64.0,599.0
altosight_283,karta pami?ci sandisk microsdxc ultra 128gb  80mb/s c10 uhs-i + adapter + memory zone android,sandisk,128.0,229.0
altosight_284,karta pami?ci sandisk micro sdxc ultra 128 gb 80 mb/s c10 uhs-i + adapter sd,sandisk,128.0,259.0
altosight_285,karta pami?ci sandisk ultra sdhc 16 gb 80mb/s c10 uhs-i,sandisk,16.0,39.0
altosight_286,karta pami?ci sandisk ultra sdhc 32 gb 80mb/s c10 uhs-i,sandisk,32.0,69.0
altosight_287,karta pami?ci sandisk ultra sdxc 128 gb 80mb/s c10 uhs-i,sandisk,128.0,259.0
altosight_288,karta pami?ci sandisk ultra sdxc 64 gb 80mb/s c10 uhs-i,sandisk,64.0,129.0
altosight_289,"wysokiej jako?ci karta pami?ci microsd sr-ux2a, która zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 95 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,128.0,229.0
altosight_290,"wysokiej jako?ci karta pami?ci sf-ux2, która zosta?a zaprojektowana do zapisu zdj?? w najwy?szej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s). wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 94 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,256.0,639.0
altosight_291,"wysokiej jako?ci karta pami?ci sf-ux2, która zosta?a zaprojektowana do zapisu zdj?? w najwy?szej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s). wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 94 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,64.0,139.0
altosight_292,karta pami?ci sony microsdhc 16 gb uhs-i 40mb/s,sony,16.0,59.0
altosight_293,karta pami?ci sony microsdhc 16gb high speed class 10 + adapter,sony,16.0,124.0
altosight_294,karta pami?ci sony microsdhc 32gb high speed class 10 + adapter,sony,32.0,156.0
altosight_295,karta pami?ci sony microsdhc 8 gb uhs-i 40mb/s,sony,8.0,40.0
altosight_296,karta pami?ci sony microsdxc 64 gb uhs-i 40mb/s,sony,64.0,159.0
altosight_297,karta pami?ci sony microsdxc 64gb high speed class 10 + adapter,sony,64.0,399.0
altosight_298,"wysokiej jako?ci karta pami?ci microsd sr32uy, która zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 90 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,32.0,65.0
altosight_299,"wysokiej jako?ci karta pami?ci microsd sr-uy3a, która zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 90 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,128.0,229.0
altosight_300,"wysokiej jako?ci karta pami?ci sf-uy3, która zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci full hd (xavc s). wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 90 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,128.0,369.0
altosight_301,"wysokiej jako?ci karta pami?ci sf-uy3, która zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci full hd (xavc s). wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 90 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,16.0,39.0
altosight_302,"wysokiej jako?ci karta pami?ci sf-uy3, która zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci full hd (xavc s). wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 90 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,32.0,65.0
altosight_303,"wysokiej jako?ci karta pami?ci microsd sr-uza, która zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 95 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,64.0,409.0
altosight_304,"wysokiej jako?ci karta pami?ci microsd sr-uza, która zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 95 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,32.0,129.0
altosight_305,"wysokiej jako?ci karta pami?ci microsd sr-uza, która zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 95 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,128.0,769.0
altosight_306,"wysokiej jako?ci karta pami?ci sf-uz, która zosta?a zaprojektowana do zapisu zdj?? w najwy?szej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s). wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 95 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,128.0,369.0
altosight_307,"wysokiej jako?ci karta pami?ci sf-uz, która zosta?a zaprojektowana do zapisu zdj?? w najwy?szej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s). wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 95 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,256.0,769.0
altosight_308,"wysokiej jako?ci karta pami?ci sf-g wykorzystuj?ca standard uhs-ii, która zosta?a zaprojektowana do zapisu zdj?? w najwy?szej rozdzielczo?ci, obs?ugi zdj?? seryjnych z maksymaln? wydajno?ci? oraz filmowania w rozdzielczo?ci 4k. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki transfer wynosz?cy 300 mb/s pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,32.0,319.0
altosight_309,"wysokiej jako?ci karta pami?ci sf-g wykorzystuj?ca standard uhs-ii, która zosta?a zaprojektowana do zapisu zdj?? w najwy?szej rozdzielczo?ci, obs?ugi zdj?? seryjnych z maksymaln? wydajno?ci? oraz filmowania w rozdzielczo?ci 4k. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki transfer wynosz?cy 300 mb/s pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,128.0,1149.0
altosight_310,"wysokiej jako?ci karta pami?ci sf-g wykorzystuj?ca standard uhs-ii, która zosta?a zaprojektowana do zapisu zdj?? w najwy?szej rozdzielczo?ci, obs?ugi zdj?? seryjnych z maksymaln? wydajno?ci? oraz filmowania w rozdzielczo?ci 4k. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki transfer wynosz?cy 300 mb/s pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,64.0,549.0
altosight_311,"wysokiej jako?ci karta pami?ci sf-m wykorzystuj?ca standard uhs-ii, która zosta?a zaprojektowana do zapisu zdj?? w najwy?szej rozdzielczo?ci, obs?ugi zdj?? seryjnych z maksymaln? wydajno?ci? oraz filmowania w rozdzielczo?ci 4k. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 260 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,32.0,199.0
altosight_312,"wysokiej jako?ci karta pami?ci sf-m wykorzystuj?ca standard uhs-ii, która zosta?a zaprojektowana do zapisu zdj?? w najwy?szej rozdzielczo?ci, obs?ugi zdj?? seryjnych z maksymaln? wydajno?ci? oraz filmowania w rozdzielczo?ci 4k. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 260 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",sony,128.0,549.0
altosight_313,"firma sony przedstawia kart? pami?ci o klasie pr?dko?ci 10 oraz pojemno?ci 16gb. pr?dko?? odczytu do 40 mb/s. ta karta pami?ci polecana jest do nagrywania filmów full hd i 3d, a tak?e do zapisu fotografii w wysokiej rozdzielczo?ci i zdj?ciach seryjnych.",sony,16.0,59.0
altosight_314,"karta pami?ci klasy 4 o pojemno?ci 64gb polecana do nagrywania filmów full hd i 3d, a tak?e do zapisu fotografii w wysokiej rozdzielczo?ci i zdj?ciach seryjnych.",sony,64.0,399.0
altosight_315,karta pami?ci sony sdhc professional 16gb class 10 uhs-3 95mb/s,sony,16.0,182.0
altosight_316,karta pami?ci sony sdhc professional 32gb class 10 uhs-3 95mb/s,sony,32.0,179.0
altosight_317,karta pami?ci sony sdxc 128gb class 10 uhs-i 94mb/s ,sony,128.0,435.0
altosight_318,"karta pami?ci klasy 10 o pojemno?ci 128 gb polecana do nagrywania filmów full hd i 3d, a tak?e do zapisu fotografii w wysokiej rozdzielczo?ci i zdj?ciach seryjnych.",sony,128.0,299.0
altosight_319,karta pami?ci sony sdxc 64 gb expert uhs-i 94mb/s - otwarte pude?ko,sony,64.0,249.0
altosight_320,karta pami?ci sony sdxc 64gb class 10 uhs-3 95 mb/s ,sony,64.0,349.0
altosight_321,karta pami?ci sony xqd g 128gb 400mb/s,sony,128.0,1759.0
altosight_322,karta pami?ci sony xqd g 128gb,sony,128.0,1499.0
altosight_323,karta pami?ci sony xqd g 256gb,sony,256.0,3239.0
altosight_324,karta pami?ci sony xqd g 32gb 400mb/s,sandisk,32.0,799.0
altosight_325,karta pami?ci sony xqd g 32gb,sandisk,32.0,399.0
altosight_326,karta pami?ci sony xqd g 64gb,sandisk,64.0,568.0
altosight_331,pami?? usb sandisk cruzer blade 128 gb,sandisk,128.0,159.0
altosight_332,pami?? usb sandisk cruzer blade 32 gb,sandisk,32.0,60.0
altosight_333,pami?? usb sandisk cruzer blade 64gb,sandisk,64.0,99.0
altosight_334,pami?? usb sandisk cruzer edge 32 gb,sandisk,32.0,56.0
altosight_335,pami?? usb sandisk cruzer edge 64gb,sandisk,64.0,95.0
altosight_336,pami?? usb sandisk cruzer fit 32 gb,sandisk,32.0,59.0
altosight_337,pami?? usb sandisk cruzer fit 64 gb,sandisk,64.0,99.0
altosight_338,pami?? usb sandisk cruzer glide 16 gb,sandisk,16.0,34.0
altosight_339,pami?? usb sandisk cruzer glide 32 gb,sandisk,32.0,55.0
altosight_340,pami?? usb sandisk cruzer glide 64 gb,sandisk,64.0,105.0
altosight_341,pami?? usb sandisk cruzer ultra 128 gb usb 3.0 100 mb/s,sandisk,128.0,193.0
altosight_342,pami?? usb sandisk cruzer ultra 16 gb usb 3.0,sandisk,16.0,37.0
altosight_343,pami?? usb sandisk cruzer ultra 256 gb usb 3.0 100 mb/s,sandisk,256.0,479.0
altosight_344,pami?? usb sandisk cruzer ultra 32 gb usb 3.0 100mb/s,sandisk,32.0,59.0
altosight_345,pami?? usb sandisk cruzer ultra 64 gb usb 3.0 100mb/s,sandisk,64.0,109.0
altosight_346,pami?? usb sandisk cruzer ultra flair 128 gb 150 mb/s usb 3.0 ,sandisk,128.0,199.0
altosight_347,pami?? usb sandisk cruzer ultra flair 16 gb 130 mb/s usb 3.0 ,sandisk,16.0,39.0
altosight_348,pami?? usb sandisk cruzer ultra flair 32 gb 150 mb/s usb 3.0 ,sandisk,32.0,63.0
altosight_349,pami?? usb sandisk cruzer ultra flair 64 gb 150 mb/s usb 3.0 ,sandisk,64.0,119.0
altosight_350,pami?? usb sandisk ultra dual 16 gb otg usb 3.0,sandisk,16.0,35.0
altosight_351,pami?? usb sandisk ultra dual 32 gb otg usb 3.0,sandisk,32.0,59.0
altosight_352,pami?? usb sandisk ultra dual 64 gb otg usb 3.0,sandisk,64.0,119.0
altosight_353,pami?? usb sandisk ultra dual drive 128 gb m3.0 ,sandisk,128.0,199.0
altosight_354,pami?? usb sandisk ultra dual drive 16 gb m3.0,sandisk,16.0,45.0
altosight_355,pami?? usb sandisk ultra dual drive 32 gb m3.0,sandisk,32.0,69.0
